Array,SimSub,AIC_TD,AIC_TDRS,AIC_Util,AIC_FourLR,RealAlpha,RealBeta,RecAlpha,RecBeta
18,8527,98.9981152636488,101.004601831234,100.923979210898,104.049103688185,0.343634516314982,9.83896789939685,0.451735206246405,7.98767872707543
18,8528,104.360402670439,105.480980025731,106.409590245383,105.902884920215,0.747228642269113,4.86135495013481,0.836670820477487,5.01601079486671
18,8529,88.0038356875044,88.3608895101445,89.6566050293837,89.8601938876041,0.411902775150014,10.2214722407324,0.454960116711829,9.06858212469701
18,8530,111.681889121935,113.644964552331,113.480522018316,114.20797991099,0.2177493026315,7.42502170770539,0.234651937741827,6.68839807803184
18,8531,151.949126928586,154.996090033918,153.812626878783,159.217121409306,0.355361220786648,2.5103686063684,0.148203518204031,1.55706372203565
18,8532,136.28183332584,138.397467595627,138.145237801234,138.348827017083,0.133027326878163,7.14625404975882,0.274794183440057,3.47073452216858
18,8533,112.998903324223,113.686571269226,113.565578001062,116.01706932648,0.499294656310137,7.47181491294582,0.458646956394326,5.90361727462659
18,8534,122.523157838352,124.488105550423,134.864618535504,128.300978000302,0.730781359163809,3.9774747329539,0.763683229455592,3.55060721613005
18,8535,88.9271076791508,90.426841020049,88.6589423869776,92.3118883693673,0.670542322118022,7.47244553907787,0.873243563158608,6.04518532833625
18,8536,139.119378302119,141.180150465362,140.19586607677,142.890840619579,0.667871545622796,1.61405334830612,0.83679689717939,2.22496136183725
18,8537,154.519151163947,156.425545338645,155.92616727897,160.089646700511,0.196403471878147,0.58950244163507,0.325630918117534,0.638724509603159
18,8538,137.893798744661,139.555628021417,136.849348548093,143.81077047575,0.838119881776483,3.54810873077208,0.779974300061717,2.55301467332373
18,8539,100.349148289213,101.825726829741,101.981994138937,105.431919887483,0.171306830865767,8.13167672382281,0.26661128915825,8.00410942723835
18,8540,86.5199569114445,88.9065692294176,88.3051067493002,92.0746317728258,0.243464313351147,9.0611849867729,0.207729322720679,11.8154482060385
18,8541,133.142118340128,130.434261892331,132.469863863424,134.169932508932,0.645961035744795,3.42183265607168,0.591223479165261,3.29365425062827
18,8542,136.315497378728,133.608561165848,131.965803507399,137.708316358893,0.0535080281129121,5.29166795664492,0.361488008884084,3.41981100512192
18,8543,65.0491043006561,63.0325778218585,63.7395257442064,65.3517397717348,0.545204717158126,10.4394137579822,0.480825885119843,13.1778562762943
18,8544,151.085352829763,152.723288202665,152.985194277708,156.691554985318,0.319739605288588,2.3969724827313,0.393608643078981,1.45909964743668
18,8545,80.8578610175674,82.316133089408,81.7284326574508,82.441760310013,0.61927743482228,9.96942828459462,0.642394829275564,9.09269545745614
18,8546,126.883969231512,129.615729961072,128.90652751832,134.011673313811,0.0624511343607024,8.21801554492963,0.120541805294599,6.26042892767656
18,8547,141.533650352644,140.862217033058,140.745191493592,144.952519428598,0.788958656019238,1.67201118248926,0.477455350479945,2.50329505680121
18,8548,153.905392079355,155.609929054077,154.590710257268,159.320274679147,0.15736031628463,1.12910696322005,0.358064900705681,0.855463768910949
18,8549,144.121805331806,146.097759518261,145.652138728148,146.29347957781,0.346546055142015,2.13840348509801,0.532597329276355,2.30436011127582
18,8550,58.9857820731503,60.043248567858,60.5694861392582,60.6812734219943,0.535126678957243,8.06674196056365,0.483300621218661,16.2554688758396
18,8551,78.3075650946728,80.1026399230617,79.2794250148388,80.883845252843,0.412402037520229,7.90824827524349,0.43269431588076,11.6178295201986
18,8552,123.735783116362,125.743817868415,125.684716640071,129.620233578235,0.545108915879329,3.89896740864504,0.455450888198471,4.75288832274032
18,8553,142.601143761076,144.401599936314,143.790288428955,147.337834670094,0.827938921273729,0.634084211366306,0.482989379131163,2.54177699863996
18,8554,125.478006809096,127.160632995311,126.357398555161,131.078537648121,0.211480608070802,3.96705618314736,0.139039601012758,5.73401989054879
18,8555,124.57367226497,127.098570024372,125.48365362472,130.522701303323,0.10689305908485,10.2180801581568,0.219326368193157,5.42781787835693
18,8556,93.6497333085138,95.9840523268875,95.3657228807331,101.622883065231,0.211679119700609,9.6602074184076,0.161342703716447,10.7265142146376
18,8557,83.1474145503123,84.5246786227394,84.5372439083686,88.1104881258412,0.758198048958649,8.11758142406848,0.633920011259975,8.1042060532316
18,8558,116.101512225411,117.339982622526,116.062793826769,116.417144019199,0.612716183574305,4.43993624006329,0.628832926719875,4.79799291613306
18,8559,51.4596384524765,53.2978905543885,53.4883504259202,51.285503544388,0.702734464549753,11.6054649104838,0.708314214814206,13.264811333713
18,8560,85.1983251786099,87.2609993398189,87.1979345263241,88.6909462377511,0.442975038053259,10.25050281053,0.338715136417492,10.2110050064416
18,8561,131.092807401301,133.087880458499,132.982201055082,130.024820535737,0.253871126017959,4.65015120370137,0.285485333527446,4.48293964306832
18,8562,86.242297481958,88.2384286647803,88.2445203988486,88.9083452800645,0.469461480849853,9.9046765834203,0.581002237379056,8.36525287251025
18,8563,99.7508430949838,98.9840582858841,99.6756380856079,101.454762185725,0.129244131001727,9.03171657116974,0.328409054067685,8.12900215675706
18,8564,91.2978047109815,92.7669739498154,93.0397970095905,94.3738201903647,0.231516131591844,11.4776573488257,0.315120697307718,10.2175963770993
18,8565,93.1296649578611,95.0461442161358,95.1593109148153,99.146774341538,0.847274187623756,4.48089217021831,0.756968485145279,6.16360975756616
18,8566,153.753963656441,155.798668919326,155.750411996469,159.707047890786,0.358088040473851,1.6207632834681,0.302383798292509,0.87208724326488
18,8567,89.359759120586,81.0929339446138,82.0561340061006,83.4464368816033,0.312164247141833,9.51347777378917,0.31302353372834,10.924148100137
18,8568,138.89480601107,140.920630525653,140.875938071548,143.662552683016,0.449178311740138,2.18138012589906,0.40289397651168,2.83635218697653
18,8569,98.5571106673898,99.781558804057,100.543020929405,102.482348296313,0.501231415114617,4.97610155432107,0.507744557142004,7.78996763392356
18,8570,79.406443593397,81.5755680063647,79.946749896746,85.4970090966149,0.77095574353819,8.99116373540467,0.769821259478132,7.96888350721477
18,8571,149.162337276182,151.311485459156,150.410734875559,155.261842488579,0.282886080335939,3.06528399639806,0.712810203720235,1.50818408306163
18,8572,109.53715653574,111.747052756553,111.046586996236,114.946208215406,0.0902417384386251,8.42150771354642,0.251614216987936,6.68005515335733
18,8573,128.045964604825,130.02943527354,129.59483987328,133.995592206212,0.451529129202668,2.77075108270386,0.497290335512509,3.75952111168421
18,8574,86.1542846670371,85.2550770687473,83.7193670047075,85.9263454427399,0.428519976248291,9.39685479193422,0.534032844652179,9.48274574813771
18,8575,143.468477577156,143.361885084127,143.455369494474,147.25736626001,0.420974262874555,4.05922401655878,0.588174314742536,2.40512069522178
