Array,SimSub,AIC_TD,AIC_TDRS,RealAlpha,RealBeta,RecAlpha,RecBeta
1,1,80.31723343,82.3597355,0.363781074,14.37064706,0.434328495,11.7212385
1,2,47.95563116,47.24873664,0.693934248,14.84901869,0.638384056,15.09126111
1,3,56.22321461,57.65619749,0.550972147,21.61991907,0.558457441,14.03860234
1,4,79.54869446,78.6901672,0.344814675,16.31488586,0.298951129,11.18157887
1,5,116.2417551,117.9497506,0.17576911,9.565737777,0.328953663,6.559639619
1,6,123.5442214,126.1264545,0.120549359,11.61628378,0.158133421,6.32542199
1,7,81.78643173,84.48625555,0.92661153,5.839473197,0.897024423,6.815650258
1,8,32.88669571,35.18766301,0.870003645,20.13660499,0.867049633,15.95661738
1,9,29.25488561,31.07829353,0.791643997,23.42128304,0.845856408,17.3548351
1,10,49.71861051,50.69672422,0.502336111,18.03065322,0.411364328,18.12954484
1,11,78.18265713,79.7301489,0.62037513,16.39207772,0.671676445,10.46028258
1,12,51.35516539,53.60036224,0.222624444,29.785899,0.21197614,19.36922275
1,13,26.5618525,28.19018431,0.942779605,23.09836168,0.951802974,16.21121986
1,14,74.45759232,76.39218664,0.753373456,9.904365795,0.771225734,8.455642392
1,15,48.45664726,49.85407115,0.695361705,24.19607401,0.666721136,15.56543539
1,16,113.4008273,109.749914,0.039444784,29.34611646,0.089472382,9.484420765
1,17,51.99976477,53.79641396,0.49739174,18.24317285,0.57838079,14.55009689
1,18,155.1778622,157.1846559,0.00261691,17.68528566,0.42247706,0.364051253
1,19,55.83269222,57.72300255,0.529768497,14.55607403,0.612549139,13.2208034
1,20,105.5360567,107.7691245,0.208898312,7.361784307,0.236233119,7.777875174
1,21,68.89176965,68.0765876,0.300576646,13.535464,0.40432389,11.84912827
1,22,148.8102261,150.7637068,0.302067983,3.673882689,0.443751708,1.866207341
1,23,35.3155414,36.22341647,0.782993028,17.16473756,0.820896835,13.64265366
1,24,142.1123846,144.5200106,0.057425876,5.756303652,0.203307968,3.050977568
1,25,41.37244961,42.72814921,0.734161938,17.24227743,0.704381885,16.74178625
1,26,103.4819711,101.7981519,0.332420472,10.44963324,0.413193849,7.200738001
1,27,60.25754511,53.14219308,0.73394576,17.00039011,0.707573404,29.99999594
1,28,147.7090783,150.1039802,0.80912428,0.912306162,0.758338137,1.458125985
1,29,140.1720601,143.1796592,0.954240844,1.347604397,0.834372436,2.010772449
1,30,139.2939791,141.2957019,0.431736053,3.636059515,0.442583046,2.881758514
1,31,25.20724279,27.11108587,0.831232451,24.51638725,0.831197594,18.54108841
1,32,55.4975676,57.87210563,0.807355698,10.55287786,0.857144716,10.54097498
1,33,109.5989071,106.5963112,0.307746151,8.706539231,0.411042971,6.790016463
1,34,45.7613919,54.25174141,0.856024966,14.91892048,0.843980872,13.0393595
1,35,89.6167874,91.66254855,0.07879071,17.85389006,0.176381702,12.8509828
1,36,26.37341089,27.7735352,0.675559818,22.71460205,0.693690371,20.94495688
1,37,22.65031234,24.64782647,0.736171946,29.0642969,0.764346541,20.10164144
1,38,80.4379463,95.77301891,0.350598563,12.78288319,0.432439042,10.4391188
1,39,148.1403515,145.0674082,0.424627113,3.199641986,0.605707926,1.600648252
1,40,61.32999794,61.066535,0.364346142,17.42430399,0.32314135,15.21730714
1,41,39.09961222,41.35195479,0.807496804,11.21132861,0.812809449,14.54441195
1,42,138.266263,140.0472642,0.924306713,1.709713126,0.481974926,2.861685263
1,43,65.30651917,64.64133395,0.146990722,29.60742475,0.191571783,17.96478137
1,44,68.26970154,70.44137438,0.780972847,14.54492255,0.799340531,9.180063959
1,45,90.74902829,92.08885571,0.159989211,10.12919914,0.216600483,11.8587813
1,46,26.83186275,28.8695622,0.76995213,24.06302614,0.770228434,19.67617837
1,47,104.1270978,105.940716,0.351621478,7.786269237,0.199291503,8.86093487
1,48,106.3992773,106.3072993,0.234771963,7.144859787,0.298666467,7.964522645
1,49,102.491854,104.1989613,0.202994653,10.2271309,0.453913911,6.779340046
1,50,23.24557276,25.6432359,0.818754762,24.72905084,0.882965592,19.34183366
1,51,70.04088595,72.38832777,0.181917948,27.17276785,0.186635049,15.28843744
1,52,33.65830295,35.42292305,0.732026727,23.69724962,0.785074874,17.3687449
1,53,149.1053268,151.0678008,0.151120688,1.188689616,0.275075205,1.943146305
1,54,53.15963519,53.78085973,0.589662322,13.55715564,0.470556567,14.81842571
1,55,63.80058846,65.99576898,0.114682399,18.88804465,0.237379494,15.49008914
1,56,139.5420891,141.7196288,0.022472822,12.4675262,0.093569033,4.484274507
1,57,121.32146,123.1450735,0.551314401,6.442042782,0.525387847,5.226342104
1,58,34.94791037,37.28425122,0.786169397,17.77005703,0.87372381,14.58861095
1,59,142.0785551,148.1984806,0.423787201,3.573218743,0.467406344,2.359913477
1,60,101.2683476,103.0824982,0.296686578,7.794890514,0.267882299,8.301986297
1,61,36.41698286,37.21279257,0.557955819,20.83672025,0.649807102,17.97601302
1,62,41.26598754,43.09369864,0.488307317,26.75538524,0.563502517,15.95292086
1,63,81.33673885,82.57350134,0.568583098,8.050693407,0.662515104,9.121853624
1,64,57.95709173,59.05604765,0.266154874,20.08262563,0.352051411,16.62238592
1,65,81.31960004,82.9394832,0.804117285,7.138762029,0.821343249,7.435124902
1,66,150.5067098,152.6983863,0.293326033,0.433428131,0.296706156,1.594386867
1,67,65.46605478,63.88202512,0.673214691,11.10543448,0.570945127,12.35949947
1,68,40.64710481,42.16069136,0.588617474,12.79952564,0.5689827,17.08749562
1,69,80.0135128,81.71078167,0.4622386,14.24941039,0.414602691,10.35376821
1,70,144.6787936,148.3070065,0.013656242,15.76626967,0.096642927,3.342456745
1,71,29.19278442,30.03131125,0.877891651,22.324591,0.930204389,16.408155
1,72,76.29124013,78.65732375,0.925131928,9.36806027,0.87950776,7.644044873
1,73,19.8132217,24.83535811,0.958503839,29.55967357,0.910354124,29.99999974
1,74,94.80761551,97.66323709,0.940898681,7.10478824,0.909261114,6.197627973
1,75,100.6314758,102.7103357,0.064465284,16.8457304,0.119202778,10.76810153
1,76,134.600074,135.2749899,0.595829128,4.154952022,0.493115302,3.598194784
1,77,17.66577219,19.2602841,0.9390425,20.39191224,0.888930869,18.90572214
1,78,37.19639553,39.59044826,0.996962207,21.18688856,0.97397538,13.22652756
1,79,150.9509383,152.5305666,0.092827723,0.97196145,0.237465891,1.618027867
1,80,62.05514519,62.30107374,0.205256927,21.46356434,0.205532681,20.11355773
1,81,132.4710875,124.474483,0.330641851,4.046200085,0.01063455,29.99995438
1,82,84.74342694,87.13239353,0.053793342,28.94943063,0.107226809,15.24716422
1,83,33.38813053,36.98050439,0.721023974,19.99235831,0.678987485,29.99996434
1,84,47.51088651,42.86555817,0.640348156,15.48319421,0.64383864,14.69581318
1,85,48.78461821,50.53792963,0.31439817,29.52956742,0.295801758,21.28638376
1,86,70.22422185,69.77891492,0.41484115,17.05583849,0.448611,12.50571754
1,87,151.3425292,151.5752041,0.571373991,2.230981524,0.495114888,1.331288259
1,88,78.42527193,80.10739851,0.372863837,14.83989048,0.377638638,12.08056338
1,89,32.48719924,34.66457094,0.787533161,28.08593114,0.850099145,17.23786789
1,90,81.91849869,84.25665596,0.863215394,9.442854691,0.855649878,6.811910664
1,91,62.16694481,65.50583126,0.954758071,8.221497207,0.950553718,8.480578862
1,92,127.2006803,129.594696,0.682279699,2.731045349,0.825334874,3.144818905
1,93,149.2668339,149.8284221,0.057820867,2.436871797,0.380803888,1.719224329
1,94,80.36722815,77.54383008,0.096842684,24.87829554,0.136146995,15.10252272
1,95,56.30038523,58.16378517,0.407124935,26.99291475,0.45437427,14.8617013
1,96,83.54597001,82.10045821,0.828729971,7.570545783,0.767339583,7.380060448
1,97,94.06690231,94.69276932,0.353586885,9.80638648,0.508625868,7.968254881
1,98,109.2423805,111.0784106,0.065524841,11.20331548,0.120635515,9.001755666
1,99,38.38144717,39.28949502,0.73942228,23.26626593,0.665933835,16.85333351
1,100,89.3387156,89.69310697,0.714132442,7.70792541,0.684187676,7.068253973
1,101,94.7961269,96.64627959,0.579318712,7.900019086,0.551763601,7.205346702
1,102,102.882993,107.7584907,0.070193547,14.61350132,0.035675866,29.99977057
1,103,35.66243684,37.5612999,0.699998971,24.30192242,0.680445708,16.43039119
1,104,57.50652449,58.39923661,0.306782182,21.8917116,0.380318713,16.29798148
1,105,114.0883612,106.4205093,0.410879143,7.116896892,0.525918107,5.615812712
1,106,136.0218922,139.4527477,0.018890959,13.29996737,0.063522255,5.685585728
1,107,144.784142,146.7241032,0.733503951,0.520026502,0.24924697,2.712393793
1,108,84.50335189,85.79775731,0.35863682,12.31019279,0.409821988,9.58312299
1,109,51.67272989,53.94780451,0.234491344,21.29269807,0.296999983,17.7231857
1,110,44.26209868,46.33173503,0.373201286,25.57688279,0.361977183,19.36739923
1,111,63.15094143,62.29272877,0.231762175,20.78640174,0.327777414,15.52106614
1,112,41.00481585,42.55469402,0.710453636,20.22095502,0.754654211,15.67518613
1,113,33.00782834,34.04431797,0.763684674,23.51695342,0.846340271,17.98573461
1,114,112.3085498,112.1290359,0.51749241,5.080060018,0.520159203,5.321825454
1,115,118.5254464,120.17578,0.633509237,4.656259613,0.530559843,5.239401196
1,116,43.20562953,44.95352548,0.86774018,9.428168149,0.842452979,11.9255486
1,117,79.91878341,76.5178829,0.79414431,7.032067226,0.856326076,7.336508476
1,118,154.8353364,156.7958863,0.003918882,6.762554969,0.570476384,0.462099534
1,119,49.5496904,51.7484101,0.976714656,13.70664639,0.973812283,11.44446551
1,120,81.70774037,83.67688357,0.241787342,13.08360337,0.253735333,11.88620854
1,121,89.83908073,87.91820473,0.044854069,25.80396541,0.153308227,13.36236335
1,122,53.06719693,54.40515696,0.299732749,20.35272849,0.372798395,15.91100945
1,123,43.41249855,45.60544361,0.83115233,14.61418198,0.801596882,12.81780161
1,124,85.76442989,88.04957085,0.31729067,13.11911473,0.247010591,10.35507231
1,125,102.762969,105.8869847,0.9248755,3.130115665,0.943609268,5.258226962
1,126,94.22748008,95.69940427,0.750744926,7.460259114,0.798260379,6.429964984
1,127,126.405836,126.4458718,0.642761449,2.886323798,0.59777568,3.792150392
1,128,49.99271611,50.88236333,0.522001833,17.19541142,0.566721807,15.25593093
1,129,34.4496046,35.01764676,0.75109024,25.4498361,0.775960301,16.94772573
1,130,43.13352708,44.31737199,0.470281387,24.20092714,0.56785895,17.39819354
1,131,49.43469543,50.50623351,0.919959178,12.34170015,0.853849287,11.81596695
1,132,133.4193583,136.275482,0.931136912,2.099474841,0.84047681,2.403405934
1,133,30.66398085,31.96917194,0.698324491,26.28894354,0.766207112,17.36759524
1,134,122.4800603,123.1419132,0.311107138,7.163232908,0.427211414,4.563059061
1,135,84.86835991,84.80900633,0.817538209,7.467854364,0.656495737,8.290078277
1,136,55.49061456,53.68172496,0.393593063,17.50431181,0.487506341,13.76015835
1,137,33.48774107,35.11904448,0.960243418,16.96593118,0.923361688,14.17687771
1,138,143.4604204,143.8028143,0.213614879,2.604563304,0.10084265,3.49446176
1,139,142.5692411,144.6624765,0.085579038,4.027045584,0.136754258,3.286710595
1,140,53.06270136,56.09607238,0.951295085,12.30251235,0.92207541,10.50414125
1,141,50.66636269,52.5666288,0.466381118,23.3402988,0.482255466,16.54650246
1,142,152.8523884,154.9856261,0.573266894,0.9425954,0.42427292,1.085853696
1,143,28.29335182,31.8288044,0.986218464,15.64414569,0.958269554,15.51712784
1,144,140.5925711,142.3028605,0.464437515,1.536149062,0.462017364,2.802158011
1,145,22.04247829,22.14521293,0.612197578,25.90774348,0.64346346,20.99199438
1,146,120.2113307,122.3033108,0.114789898,9.121869659,0.311398471,5.656207985
1,147,142.0898383,142.2845392,0.733728874,1.632684235,0.55403977,2.265730235
1,148,37.96854351,39.3086282,0.565849015,23.71261247,0.560544878,18.60801326
1,149,122.5417697,124.4963341,0.700933293,3.200135835,0.647471849,4.337630213
1,150,32.69547894,35.00490523,0.79558008,19.58466651,0.866948556,15.2380938
1,151,139.171271,141.1750006,0.432314061,2.623137245,0.57513157,2.56762133
1,152,104.8367889,107.1084047,0.062792432,17.98064619,0.196653944,8.468896995
1,153,48.93387302,48.76166065,0.680735129,12.38181771,0.532802205,16.86445112
1,154,44.32864519,46.60347789,0.805296493,13.29870479,0.831029167,13.0448798
1,155,89.77066512,91.7174957,0.624423849,8.819772132,0.624671814,7.455302048
1,156,78.80268596,80.78256647,0.637924941,11.43644938,0.680841472,8.599016627
1,157,17.23060166,18.40520502,0.947455346,23.10904403,0.895969203,18.97737968
1,158,61.18528658,62.52787065,0.356531951,25.45944892,0.360927315,15.10950176
1,159,114.4393612,116.7416646,0.144530939,7.878286187,0.208562877,6.720791334
1,160,89.13068808,91.27220611,0.291298195,10.57151193,0.263906652,10.70362683
1,161,93.67652094,89.59292118,0.095945712,21.02886141,0.166025169,10.74003477
1,162,135.5483131,137.7592484,0.770263206,2.702910546,0.738544059,2.840012727
1,163,102.3516013,101.2656822,0.157377871,12.83518257,0.15292084,9.525121486
1,164,149.2087393,149.127275,0.831633479,1.872148658,0.554693195,1.622313524
1,165,113.9955486,116.2761033,0.09471878,10.71972171,0.122195217,8.389565733
1,166,131.3417071,126.4377418,0.351885085,4.640813132,0.526284005,3.558223815
1,167,31.03319251,32.9889052,0.646092716,29.06059028,0.662310156,21.48390514
1,168,73.70018838,75.74808324,0.122531889,29.91532788,0.175472108,15.2723144
1,169,36.3418777,35.60840036,0.83452835,23.60979977,0.729171726,16.4630715
1,170,23.61989508,25.48136037,0.904005547,24.36279249,0.892992333,17.72412556
1,171,122.7749122,112.6659591,0.118614696,10.02403723,0.259446381,5.75422703
1,172,69.69839576,66.08296674,0.21425562,14.26077701,0.345463278,13.44415006
1,173,67.13020257,67.84025714,0.433460376,15.69781498,0.512516592,11.88752834
1,174,103.3664622,106.5647937,0.036989713,16.15503322,0.081650784,11.89018467
1,175,41.9017779,44.32158415,0.994136893,16.3669204,0.95166257,11.79899126
1,176,45.26852699,46.36642475,0.450237344,20.00254581,0.428542586,17.46113507
1,177,104.8855003,107.224151,0.158194444,11.68102101,0.170332991,8.932623572
1,178,82.03373701,84.14945428,0.382341777,12.60716767,0.311809876,10.96787627
1,179,37.04724535,39.01086068,0.598364419,26.58180094,0.59222104,19.53732026
1,180,78.34534694,79.91945859,0.240626922,13.54078095,0.200778286,13.47388296
1,181,130.8433161,132.4681548,0.467478923,4.38644865,0.618376874,3.552455359
1,182,111.4831396,114.3662322,0.077478369,12.71990697,0.115591114,8.697211602
1,183,87.24917426,89.21308751,0.653424763,8.624074164,0.742846524,7.413535855
1,184,37.04528648,38.85553801,0.861700597,11.85546832,0.857125896,15.78301091
1,185,65.30226312,66.6893405,0.406234437,12.05204735,0.480275538,12.37926235
1,186,132.1257637,134.0516396,0.371294023,3.592181751,0.528396458,3.572397094
1,187,29.75041272,30.28597169,0.708488787,27.97959983,0.677865165,19.45069509
1,188,139.3740448,141.3644472,0.585959095,4.029755314,0.593633991,2.776737368
1,189,126.2598699,128.1599216,0.078671109,7.418995006,0.110212501,6.178648674
1,190,52.91098859,54.18087909,0.229581744,26.34937866,0.249794314,19.42899568
1,191,18.66248936,20.73532371,0.703555245,26.65054108,0.782096723,20.34154153
1,192,138.5211605,140.6369694,0.990009135,1.660014826,0.668725018,2.438699657
1,193,30.90736393,34.10055408,0.987766165,15.90421436,0.938003154,13.66356736
1,194,56.88744942,55.86113173,0.997105273,10.94218648,0.923043982,10.74530229
1,195,87.09504789,89.19843267,0.193115406,16.80989081,0.308016484,11.06293397
1,196,62.25253632,63.42384282,0.295110854,20.42984897,0.270177624,16.5729182
1,197,86.63774479,85.38665016,0.138802005,16.72469498,0.218549665,10.84299993
1,198,45.75346993,47.59912407,0.319719655,26.38366843,0.343136932,20.75189118
1,199,88.69113075,89.07990883,0.372999591,9.065914456,0.367468986,9.328326936
1,200,110.6899424,112.4878103,0.499499409,9.212565005,0.535737993,5.854645618
1,201,56.03549979,57.7086934,0.51051428,19.86103348,0.537044261,14.29812124
1,202,110.8513566,112.8780042,0.979431915,4.41645489,0.747291676,4.741932979
1,203,140.3094859,140.6963569,0.743520504,0.944636744,0.576314973,2.541052965
1,204,62.18754796,64.40140874,0.189041402,26.98033858,0.240537936,15.77421488
1,205,37.44374327,39.3112495,0.610248728,28.66375128,0.529915152,21.20219857
1,206,48.12943171,48.35618459,0.953955346,14.08903997,0.954415218,10.79194956
1,207,75.28113121,73.48380078,0.263790464,20.55277299,0.233024565,13.34200078
1,208,38.52718447,39.04424567,0.989160725,12.11506794,0.972358282,13.32843706
1,209,86.24724661,88.08360305,0.547132348,10.70049116,0.583863867,8.338910241
1,210,64.99420816,65.76098704,0.509249225,19.8254444,0.550164382,12.21950973
1,211,58.0958694,60.61092879,0.16470688,26.13091656,0.146355226,20.49666811
1,212,22.57434993,24.61105177,0.894294618,24.18983321,0.852751955,21.10057257
1,213,79.20178933,80.58947946,0.636255448,8.980206539,0.680540896,8.39346847
1,214,56.91446066,58.1745735,0.571084403,12.93135877,0.517099505,13.67580005
1,215,70.60961571,71.98903447,0.109470142,18.70400351,0.133996573,16.87809788
1,216,30.21333917,31.92896463,0.905961259,28.67071441,0.928769092,17.15081817
1,217,109.2245753,111.4567993,0.1041282,14.51145459,0.229055433,7.679991082
1,218,105.2776445,107.1584739,0.237758818,11.26793586,0.326706804,7.365688585
1,219,79.49665422,81.57420646,0.105573072,23.59732293,0.182392366,13.37479186
1,220,51.0305109,53.65219621,0.891030868,13.7108011,0.942142508,11.23956223
1,221,154.2173676,156.2306578,0.00770433,0.041209245,0.535861156,0.695026394
1,222,62.52404738,64.66488292,0.817511393,6.753417761,0.80337303,10.31892715
1,223,73.42301551,74.92414287,0.419020283,14.09226755,0.451577842,12.72275545
1,224,50.89145624,53.43945144,0.883857772,9.356151927,0.887613341,11.25178563
1,225,46.48695511,49.10581474,0.943590777,17.3151925,0.917195396,12.9960755
1,226,57.44525794,58.17347412,0.472224074,19.58941186,0.556576049,14.4778437
1,227,36.33804053,37.87415055,0.666125685,23.92968342,0.685603348,19.06949478
1,228,102.5009333,102.4783319,0.090664217,14.05278023,0.165001218,9.074305318
1,229,88.03733403,89.81438575,0.429344051,12.52115181,0.506197247,8.974815688
1,230,69.29013309,70.02626775,0.5523652,15.96071276,0.59448844,10.56208155
1,231,25.72399808,27.99744408,0.953383807,13.08363209,0.965803039,15.65352876
1,232,24.72599874,22.74183363,0.98349968,25.45706908,0.823470479,20.20783196
1,233,70.70543331,72.38021977,0.413138769,23.04248349,0.435672315,13.57066143
1,234,98.75044163,100.1342858,0.177064427,14.97785542,0.371089342,7.927052613
1,235,58.03701546,59.80311239,0.266612764,18.89115506,0.269568351,17.29198344
1,236,95.73287404,99.50489534,0.092743416,9.236217214,0.038111157,29.99999929
1,237,77.22240251,78.4022311,0.09097334,28.92085142,0.1319023,15.42030715
1,238,101.2672854,103.2367039,0.573330985,7.414242521,0.5331152,6.790841276
1,239,75.02131294,74.25759771,0.330082289,16.23248439,0.371403949,12.64524042
1,240,18.48023063,20.81587205,0.935638159,19.99709311,0.876776829,20.01766278
1,241,108.2364975,109.9925625,0.564891337,6.893145632,0.66908704,4.985449915
1,242,72.32189728,74.20300014,0.267435743,19.96645104,0.271415081,15.5927482
1,243,61.53653884,62.24545881,0.265143627,21.39211742,0.36970537,13.3543365
1,244,109.1153706,110.9818199,0.845190382,5.313228497,0.759336838,5.130561644
1,245,68.53960202,70.73792082,0.273422713,21.82457443,0.271928398,14.07522856
1,246,83.55691626,85.86633907,0.134736218,19.24975792,0.134416028,14.7738687
1,247,131.4661991,131.5321599,0.088677589,5.299055946,0.262438209,4.372655963
1,248,61.30786351,64.33598544,0.992635518,8.706850868,0.963862454,8.906363916
1,249,152.1899484,155.4160668,0.024994216,5.15520275,0.069747757,1.817983119
1,250,97.84238459,99.74861935,0.056749525,21.53858555,0.140359251,10.75714024
1,251,40.56745322,45.17271922,0.304896375,24.16242504,0.336418418,29.99997728
1,252,91.16512942,93.59285885,0.075049355,22.9666314,0.108775983,13.79599315
1,253,71.16021638,72.45979971,0.578204076,9.156529735,0.586292692,10.69977324
1,254,38.8739586,40.84889788,0.704419017,29.10292635,0.74981913,17.05324481
1,255,141.3144559,140.9778581,0.071571894,7.370645599,0.141490681,3.599996481
1,256,112.0270053,83.03333737,0.480902815,11.21759637,0.336161646,29.99999318
1,257,133.2695928,133.9475376,0.238348035,5.134336916,0.334127478,3.775002897
1,258,35.30952858,36.44272018,0.732198508,15.68646569,0.733374671,18.05920501
1,259,153.4184318,154.2621508,0.482474943,1.758459024,0.461919969,0.950019615
1,260,113.4571762,115.6008567,0.034295363,17.8906827,0.100931689,8.617528828
1,261,57.62962245,58.82198813,0.718026283,21.81335522,0.724584015,11.88911334
1,262,73.02759069,74.92758637,0.464587316,8.653806345,0.471995213,10.8033916
1,263,24.06274666,25.23246103,0.428137201,27.20633372,0.465516749,25.98103781
1,264,51.21361514,51.56399356,0.343984737,20.43648221,0.304750361,18.98192859
1,265,92.71487486,93.11562668,0.547046023,8.132323818,0.519873487,8.065220434
1,266,74.55043838,76.43830054,0.665529936,17.05356931,0.758618263,9.133804189
1,267,106.0437855,108.1471949,0.168708421,10.74419534,0.227535317,8.019404428
1,268,36.89845524,38.78516066,0.42224389,29.97017469,0.47473496,18.72065546
1,269,48.19723087,49.64173878,0.391943781,19.97232583,0.404431624,15.74040989
1,270,67.21607227,66.60462822,0.148744184,25.3364293,0.139130353,19.40717137
1,271,54.73832544,56.63177927,0.646521272,24.62701664,0.674199951,14.59398031
1,272,89.35999367,91.38925437,0.681288051,7.795645036,0.685824216,6.984934447
1,273,69.43837178,71.94724523,0.173513499,19.08281696,0.201079366,15.5853877
1,274,85.66894372,87.49300486,0.085620626,27.27554871,0.169925615,13.14771215
1,275,75.85007242,73.51056785,0.316813014,16.58106462,0.315273245,13.38502412
1,276,105.2520162,108.3738414,0.103678985,11.41062251,0.092092589,10.88167234
1,277,108.8359333,109.1412376,0.279833632,7.264754314,0.285089145,7.04513173
1,278,47.10254643,47.7781795,0.820044346,11.71899561,0.74363697,12.9753538
1,279,146.6567627,148.7946309,0.014262692,14.51547755,0.153893981,2.745136907
1,280,108.5359377,109.4312684,0.02693393,17.06396585,0.096840282,9.830828488
1,281,38.06857831,40.09087961,0.848544716,12.46950086,0.847446391,15.22595255
1,282,74.98644286,76.73476829,0.271979958,12.51394009,0.415145484,11.12433385
1,283,51.60775182,53.42158529,0.695974636,13.90540561,0.771784666,11.59511378
1,284,38.71530018,40.85081155,0.272633001,26.69114829,0.302675375,22.83362312
1,285,44.10209694,45.82235277,0.746920292,19.70032378,0.753422733,13.76738756
1,286,69.91764423,69.44325164,0.264911395,14.78093742,0.269016962,14.54456649
1,287,84.88358722,86.64498738,0.728726243,8.070926993,0.815090041,7.014629785
1,288,39.55220667,39.29629789,0.872888046,27.74358505,0.885963243,13.54421713
1,289,61.39097951,60.54205984,0.381855337,19.61258488,0.323397508,15.27355691
1,290,87.56922637,90.04198843,0.87883028,8.001688803,0.85775486,6.336763792
1,291,46.38426447,47.27224252,0.437275852,25.14829941,0.402347668,18.08843382
1,292,84.47422764,86.4141771,0.385193871,13.51325473,0.321184702,11.23993065
1,293,67.10783439,68.56743786,0.645760809,10.09791949,0.52717261,10.89151852
1,294,49.82286943,51.7269696,0.461941597,21.88575408,0.454041069,17.62009151
1,295,102.1853676,102.959839,0.231335985,7.492731948,0.149154696,9.325566629
1,296,27.10826811,29.03989142,0.58750774,26.54073577,0.557137438,23.49886356
1,297,76.34234652,79.98783422,0.07254388,26.92671987,0.062754744,29.99992452
1,298,25.65520415,27.56573506,0.74710124,20.09227037,0.745621754,20.9276813
1,299,50.3744435,52.18653539,0.688114202,11.57334035,0.66123448,12.46137708
1,300,74.50656739,76.1774551,0.577367103,14.88072031,0.593654829,10.91352421
1,301,73.56982882,75.14795733,0.809050391,7.91523093,0.724854233,9.517433424
1,302,78.65234019,80.78607728,0.366051258,10.95994135,0.289410151,12.15819017
1,303,91.43465453,92.16964076,0.481085547,7.696530936,0.384613371,8.578710212
1,304,91.56641415,93.07913211,0.307949992,12.01159148,0.364102726,8.984794414
1,305,71.26243399,72.49248586,0.195574525,28.59618416,0.184487969,15.88568939
1,306,80.56382664,82.51577059,0.325974696,13.67841625,0.378574011,11.32153024
1,307,14.03296677,16.18872381,0.86839604,25.02442732,0.85385305,19.77411922
1,308,64.60899441,66.80597309,0.935213065,8.073439875,0.805436021,10.27314304
1,309,36.78327148,37.82556377,0.591091792,18.43154793,0.61101084,19.38793036
1,310,122.1082725,123.9266544,0.215619792,6.125132616,0.228676519,5.702740279
1,311,32.23592238,33.8654185,0.891671054,21.3827765,0.836512297,18.69305008
1,312,35.71934773,37.65029649,0.808057466,23.25453666,0.760730103,19.08779564
1,313,150.5770891,150.460032,0.11854631,4.084700767,0.207345338,1.731191631
1,314,34.02438955,37.07782205,0.919544906,18.44892597,0.937369064,14.41868216
1,315,22.083588,23.27501106,0.900538777,26.44650366,0.849483627,19.0669622
1,316,48.36002767,48.95208217,0.485762985,27.57286627,0.540862447,16.03876797
1,317,58.16768053,59.66310006,0.591194531,20.18429992,0.575292455,13.00344797
1,318,64.84666137,64.99663225,0.442684211,13.75776961,0.223195692,15.49019716
1,319,25.2897234,27.26971875,0.933307555,19.55391044,0.879773268,17.55094309
1,320,118.7440071,119.7810872,0.337220124,5.255389496,0.442948573,5.401886976
1,321,78.64838051,81.09139714,0.280951598,11.67502649,0.198898602,13.18840179
1,322,61.1808774,59.82264669,0.477084408,15.97208819,0.363815176,16.8985749
1,323,107.3567735,83.38679147,0.492802067,11.5295523,0.350385347,29.99999999
1,324,51.34945012,51.7811397,0.37292766,18.18782121,0.323131491,18.23462237
1,325,32.65566138,35.21244924,0.966501289,26.44763341,0.968062366,15.61022999
1,326,55.66081948,53.6124301,0.250465407,20.42217601,0.322071018,16.20635456
1,327,24.95620081,26.99872156,0.833970928,27.61919307,0.773045627,19.53969324
1,328,87.16761928,89.09980175,0.61859706,9.198328759,0.680062053,7.843145513
1,329,136.8886448,137.0500512,0.718233716,2.104012554,0.671805689,2.867351578
1,330,42.65242887,44.65746415,0.75043323,19.87314555,0.759959259,14.46843775
1,331,54.71927415,55.95429796,0.711070611,15.8980541,0.599644341,15.50703365
1,332,78.00937764,80.12647901,0.202213153,11.76555019,0.289095224,12.99653632
1,333,34.90056577,36.39066224,0.760229225,23.99880955,0.749669618,16.66711636
1,334,58.5076998,57.92575475,0.777333953,12.29167167,0.689755201,10.94135061
1,335,127.6201524,129.7596703,0.69300783,3.748810647,0.71306854,3.575646097
1,336,108.5980032,111.3289806,0.885680891,6.16938375,0.888100672,4.333522664
1,337,144.7100834,145.7806074,0.492846121,1.31914415,0.362007515,2.5314162
1,338,130.1513418,131.3220628,0.353174466,3.768707681,0.479391859,3.873344522
1,339,31.7449852,32.082958,0.457953789,27.68471811,0.498651795,21.58481547
1,340,49.73401504,52.09305258,0.211947384,28.32320085,0.223614514,21.92977613
1,341,78.33441441,80.78173347,0.084607905,18.34919975,0.137358742,15.03255736
1,342,48.00084993,49.79655009,0.373509217,24.78683449,0.385421431,20.32614673
1,343,138.9366826,141.7675078,0.013296949,21.28564904,0.083382146,4.679744753
1,344,103.0038836,104.7417819,0.89935703,5.898001012,0.886767011,4.840311017
1,345,126.4319895,128.454063,0.628436002,5.109769318,0.592225502,3.973814056
1,346,102.7059932,103.8451858,0.113978273,11.52840456,0.105082387,10.15637268
1,347,95.3595652,97.43136574,0.842368167,6.095812893,0.713004083,7.039602942
1,348,37.40184326,38.24976436,0.2905998,25.14885942,0.342591357,20.07315504
1,349,93.74615956,94.04977304,0.227657692,10.20089185,0.20469767,10.52359849
